ID Estudiante;Nombre;curso;edad;Asignatura;Nota;Observacion de conducta;materias_debiles;Asistencia;profesor;Familia;Entrevistas
1;Ana Pizarro Salazar;1° Básico A;7;Lenguaje;5.3;Copia en la prueba.;Inglés;0.85;Marisol Pérez;Apoderado: Isabella Riquelme;Se conversa con apoderado sobre la importancia de reforzar hábitos de estudio en casa.
1;Ana Pizarro Salazar;1° Básico A;7;Matemáticas;5.0;;Inglés;0.85;Marisol Pérez;Apoderado: Isabella Riquelme;Se conversa con apoderado sobre la importancia de reforzar hábitos de estudio en casa.
1;Ana Pizarro Salazar;1° Básico A;7;Ciencias Naturales;4.6;Excelente participación en clases.;Inglés;0.85;Marisol Pérez;Apoderado: Isabella Riquelme;Se conversa con apoderado sobre la importancia de reforzar hábitos de estudio en casa.
1;Ana Pizarro Salazar;1° Básico A;7;Historia;5.0;;Inglés;0.85;Marisol Pérez;Apoderado: Isabella Riquelme;Se conversa con apoderado sobre la importancia de reforzar hábitos de estudio en casa.
1;Ana Pizarro Salazar;1° Básico A;7;Inglés;3.9;Molesta a sus compañeros e interrumpe la clase.;Inglés;0.85;Marisol Pérez;Apoderado: Isabella Riquelme;Se conversa con apoderado sobre la importancia de reforzar hábitos de estudio en casa.
1;Ana Pizarro Salazar;1° Básico A;7;Música;4.3;;Inglés;0.85;Marisol Pérez;Apoderado: Isabella Riquelme;Se conversa con apoderado sobre la importancia de reforzar hábitos de estudio en casa.
1;Ana Pizarro Salazar;1° Básico A;7;Artes Visuales;4.6;;Inglés;0.85;Marisol Pérez;Apoderado: Isabella Riquelme;Se conversa con apoderado sobre la importancia de reforzar hábitos de estudio en casa.
1;Ana Pizarro Salazar;1° Básico A;7;Educación Física;5.4;;Inglés;0.85;Marisol Pérez;Apoderado: Isabella Riquelme;Se conversa con apoderado sobre la importancia de reforzar hábitos de estudio en casa.
2;Isabella Herrera Tapia;1° Básico A;7;Lenguaje;5.8;Ha mejorado notablemente su rendimiento.;;0.93;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Matemáticas;5.2;;;0.93;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Ciencias Naturales;6.4;Excelente participación en clases.;;0.93;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Historia;5.8;;;0.93;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Inglés;5.8;;;0.93;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Música;5.7;;;0.93;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Artes Visuales;5.4;;;0.93;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Educación Física;6.5;Excelente participación en clases.;;0.93;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Lenguaje;6.7;;;0.9;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Matemáticas;6.6;Muy responsable y puntual con sus entregas.;;0.9;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Ciencias Naturales;5.4;;;0.9;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Historia;5.8;;;0.9;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Inglés;6.8;;;0.9;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Música;6.2;;;0.9;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Artes Visuales;5.7;;;0.9;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Educación Física;5.8;Registra agresiones físicas a compañeros.;;0.9;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Lenguaje;5.2;;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Matemáticas;5.9;Ha mejorado notablemente su rendimiento.;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Ciencias Naturales;5.7;Creativo y con gran potencial.;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
