ID Estudiante;Nombre;curso;edad;Asignatura;Nota;Observacion de conducta;materias_debiles;Asistencia;profesor;Familia;Entrevistas
1;Ana Pizarro Salazar;1° Básico A;7;Lenguaje;5.6;Demuestra gran interés por la asignatura.;Inglés;0.96;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Matemáticas;5.0;Demuestra gran interés por la asignatura.;Inglés;0.96;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Ciencias Naturales;5.2;Colabora activamente con sus compañeros.;Inglés;0.96;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Historia;5.7;;Inglés;0.96;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Inglés;4.1;;Inglés;0.96;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Música;5.9;;Inglés;0.96;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Artes Visuales;5.0;;Inglés;0.96;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Educación Física;5.4;Se distrae con facilidad.;Inglés;0.96;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Lenguaje;5.6;Dificultad para concentrarse en clases.;;0.89;Sofía Prieto;Apoderado: Fernanda Soto;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
2;Isabella Herrera Tapia;1° Básico A;7;Matemáticas;6.5;;;0.89;Sofía Prieto;Apoderado: Fernanda Soto;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
2;Isabella Herrera Tapia;1° Básico A;7;Ciencias Naturales;6.0;Excelente participación en clases.;;0.89;Sofía Prieto;Apoderado: Fernanda Soto;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
2;Isabella Herrera Tapia;1° Básico A;7;Historia;6.1;Ha mejorado notablemente su rendimiento.;;0.89;Sofía Prieto;Apoderado: Fernanda Soto;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
2;Isabella Herrera Tapia;1° Básico A;7;Inglés;6.5;;;0.89;Sofía Prieto;Apoderado: Fernanda Soto;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
2;Isabella Herrera Tapia;1° Básico A;7;Música;5.7;;;0.89;Sofía Prieto;Apoderado: Fernanda Soto;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
2;Isabella Herrera Tapia;1° Básico A;7;Artes Visuales;6.1;;;0.89;Sofía Prieto;Apoderado: Fernanda Soto;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
2;Isabella Herrera Tapia;1° Básico A;7;Educación Física;6.5;;;0.89;Sofía Prieto;Apoderado: Fernanda Soto;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
3;Benjamín Baltra Baltra;1° Básico A;7;Lenguaje;6.3;;;0.86;Antonia Carrasco;Apoderado: Francisca Márquez;Apoderado justifica inasistencias por viaje familiar, presenta justificativo médico.
3;Benjamín Baltra Baltra;1° Básico A;7;Matemáticas;6.7;Liderazgo positivo dentro del grupo.;;0.86;Antonia Carrasco;Apoderado: Francisca Márquez;Apoderado justifica inasistencias por viaje familiar, presenta justificativo médico.
3;Benjamín Baltra Baltra;1° Básico A;7;Ciencias Naturales;6.9;Creativo y con gran potencial.;;0.86;Antonia Carrasco;Apoderado: Francisca Márquez;Apoderado justifica inasistencias por viaje familiar, presenta justificativo médico.
3;Benjamín Baltra Baltra;1° Básico A;7;Historia;7.0;;;0.86;Antonia Carrasco;Apoderado: Francisca Márquez;Apoderado justifica inasistencias por viaje familiar, presenta justificativo médico.
3;Benjamín Baltra Baltra;1° Básico A;7;Inglés;6.9;Creativo y con gran potencial.;;0.86;Antonia Carrasco;Apoderado: Francisca Márquez;Apoderado justifica inasistencias por viaje familiar, presenta justificativo médico.
3;Benjamín Baltra Baltra;1° Básico A;7;Música;6.6;Demuestra gran interés por la asignatura.;;0.86;Antonia Carrasco;Apoderado: Francisca Márquez;Apoderado justifica inasistencias por viaje familiar, presenta justificativo médico.
3;Benjamín Baltra Baltra;1° Básico A;7;Artes Visuales;5.6;Molesta a sus compañeros e interrumpe la clase.;;0.86;Antonia Carrasco;Apoderado: Francisca Márquez;Apoderado justifica inasistencias por viaje familiar, presenta justificativo médico.
3;Benjamín Baltra Baltra;1° Básico A;7;Educación Física;6.1;;;0.86;Antonia Carrasco;Apoderado: Francisca Márquez;Apoderado justifica inasistencias por viaje familiar, presenta justificativo médico.
4;Camila Márquez Saavedra;1° Básico A;7;Lenguaje;6.0;;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Matemáticas;5.6;Demuestra gran interés por la asignatura.;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Ciencias Naturales;6.1;Muy responsable y puntual con sus entregas.;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Historia;5.8;;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Inglés;5.2;;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Música;4.9;;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Artes Visuales;5.9;Tímido, le cuesta participar oralmente.;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Educación Física;6.0;Excelente participación en clases.;;0.94;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Lenguaje;6.2;;;0.92;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Matemáticas;6.0;;;0.92;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Ciencias Naturales;5.6;;;0.92;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Historia;6.7;;;0.92;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Inglés;5.5;;;0.92;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Música;6.6;Excelente participación en clases.;;0.92;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Artes Visuales;6.7;;;0.92;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Educación Física;5.7;;;0.92;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Lenguaje;4.6;Falta de respeto hacia el profesor.;;0.91;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Matemáticas;5.6;;;0.91;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Ciencias Naturales;4.3;Excelente participación en clases.;;0.91;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Historia;4.1;Se distrae con facilidad.;;0.91;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Inglés;4.2;Tímido, le cuesta participar oralmente.;;0.91;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Música;5.0;;;0.91;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Artes Visuales;5.5;;;0.91;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Educación Física;5.3;Demuestra gran interés por la asignatura.;;0.91;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Lenguaje;3.8;;;0.98;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Matemáticas;4.0;;;0.98;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Ciencias Naturales;2.8;;;0.98;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Historia;3.3;Se distrae con facilidad.;;0.98;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Inglés;3.9;;;0.98;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Música;3.3;;;0.98;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Artes Visuales;3.0;;;0.98;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Educación Física;2.6;;;0.98;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Lenguaje;4.7;;;0.85;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
