ID Estudiante;Nombre;curso;edad;Asignatura;Nota;Observacion de conducta;materias_debiles;Asistencia;profesor;Familia;Entrevistas
1;Ana Pizarro Salazar;1° Básico A;7;Lenguaje;6.1;;Inglés;0.99;Marisol Pérez;Apoderado: Isabella Riquelme;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
1;Ana Pizarro Salazar;1° Básico A;7;Matemáticas;5.5;;Inglés;0.99;Marisol Pérez;Apoderado: Isabella Riquelme;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
1;Ana Pizarro Salazar;1° Básico A;7;Ciencias Naturales;5.5;;Inglés;0.99;Marisol Pérez;Apoderado: Isabella Riquelme;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
1;Ana Pizarro Salazar;1° Básico A;7;Historia;5.2;Se distrae con facilidad.;Inglés;0.99;Marisol Pérez;Apoderado: Isabella Riquelme;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
1;Ana Pizarro Salazar;1° Básico A;7;Inglés;4.6;;Inglés;0.99;Marisol Pérez;Apoderado: Isabella Riquelme;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
1;Ana Pizarro Salazar;1° Básico A;7;Música;6.2;;Inglés;0.99;Marisol Pérez;Apoderado: Isabella Riquelme;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
1;Ana Pizarro Salazar;1° Básico A;7;Artes Visuales;5.6;;Inglés;0.99;Marisol Pérez;Apoderado: Isabella Riquelme;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
1;Ana Pizarro Salazar;1° Básico A;7;Educación Física;5.2;;Inglés;0.99;Marisol Pérez;Apoderado: Isabella Riquelme;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
2;Isabella Herrera Tapia;1° Básico A;7;Lenguaje;5.8;;;0.98;Sofía Prieto;Apoderado: Fernanda Soto;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
2;Isabella Herrera Tapia;1° Básico A;7;Matemáticas;6.6;;;0.98;Sofía Prieto;Apoderado: Fernanda Soto;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
2;Isabella Herrera Tapia;1° Básico A;7;Ciencias Naturales;5.5;;;0.98;Sofía Prieto;Apoderado: Fernanda Soto;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
2;Isabella Herrera Tapia;1° Básico A;7;Historia;5.3;Muy responsable y puntual con sus entregas.;;0.98;Sofía Prieto;Apoderado: Fernanda Soto;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
2;Isabella Herrera Tapia;1° Básico A;7;Inglés;5.9;Colabora activamente con sus compañeros.;;0.98;Sofía Prieto;Apoderado: Fernanda Soto;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
2;Isabella Herrera Tapia;1° Básico A;7;Música;6.4;;;0.98;Sofía Prieto;Apoderado: Fernanda Soto;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
2;Isabella Herrera Tapia;1° Básico A;7;Artes Visuales;6.7;;;0.98;Sofía Prieto;Apoderado: Fernanda Soto;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
2;Isabella Herrera Tapia;1° Básico A;7;Educación Física;6.1;;;0.98;Sofía Prieto;Apoderado: Fernanda Soto;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
3;Benjamín Baltra Baltra;1° Básico A;7;Lenguaje;6.9;;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;Reunión de seguimiento con apoderado. Se revisan los compromisos de la entrevista anterior y se constatan avances positivos en la conducta.
3;Benjamín Baltra Baltra;1° Básico A;7;Matemáticas;6.8;Muy responsable y puntual con sus entregas.;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;Reunión de seguimiento con apoderado. Se revisan los compromisos de la entrevista anterior y se constatan avances positivos en la conducta.
3;Benjamín Baltra Baltra;1° Básico A;7;Ciencias Naturales;6.1;;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;Reunión de seguimiento con apoderado. Se revisan los compromisos de la entrevista anterior y se constatan avances positivos en la conducta.
3;Benjamín Baltra Baltra;1° Básico A;7;Historia;6.2;Colabora activamente con sus compañeros.;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;Reunión de seguimiento con apoderado. Se revisan los compromisos de la entrevista anterior y se constatan avances positivos en la conducta.
3;Benjamín Baltra Baltra;1° Básico A;7;Inglés;7.0;Colabora activamente con sus compañeros.;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;Reunión de seguimiento con apoderado. Se revisan los compromisos de la entrevista anterior y se constatan avances positivos en la conducta.
3;Benjamín Baltra Baltra;1° Básico A;7;Música;6.9;;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;Reunión de seguimiento con apoderado. Se revisan los compromisos de la entrevista anterior y se constatan avances positivos en la conducta.
3;Benjamín Baltra Baltra;1° Básico A;7;Artes Visuales;5.9;;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;Reunión de seguimiento con apoderado. Se revisan los compromisos de la entrevista anterior y se constatan avances positivos en la conducta.
3;Benjamín Baltra Baltra;1° Básico A;7;Educación Física;6.7;;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;Reunión de seguimiento con apoderado. Se revisan los compromisos de la entrevista anterior y se constatan avances positivos en la conducta.
4;Camila Márquez Saavedra;1° Básico A;7;Lenguaje;6.0;;;0.92;Marisol Ibarra;Apoderado: María Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
4;Camila Márquez Saavedra;1° Básico A;7;Matemáticas;5.6;;;0.92;Marisol Ibarra;Apoderado: María Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
4;Camila Márquez Saavedra;1° Básico A;7;Ciencias Naturales;5.7;;;0.92;Marisol Ibarra;Apoderado: María Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
4;Camila Márquez Saavedra;1° Básico A;7;Historia;6.1;Ha mejorado notablemente su rendimiento.;;0.92;Marisol Ibarra;Apoderado: María Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
4;Camila Márquez Saavedra;1° Básico A;7;Inglés;5.4;Colabora activamente con sus compañeros.;;0.92;Marisol Ibarra;Apoderado: María Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
4;Camila Márquez Saavedra;1° Básico A;7;Música;6.1;;;0.92;Marisol Ibarra;Apoderado: María Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
4;Camila Márquez Saavedra;1° Básico A;7;Artes Visuales;6.6;;;0.92;Marisol Ibarra;Apoderado: María Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
4;Camila Márquez Saavedra;1° Básico A;7;Educación Física;5.3;Demuestra gran interés por la asignatura.;;0.92;Marisol Ibarra;Apoderado: María Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
5;Antonia Romero Vásquez;1° Básico A;7;Lenguaje;5.8;;;1.0;Mario Riquelme;Apoderado: Ana Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
5;Antonia Romero Vásquez;1° Básico A;7;Matemáticas;6.8;;;1.0;Mario Riquelme;Apoderado: Ana Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
5;Antonia Romero Vásquez;1° Básico A;7;Ciencias Naturales;6.8;Liderazgo positivo dentro del grupo.;;1.0;Mario Riquelme;Apoderado: Ana Castro;Se informa al apoderado sobre la falta recurrente de entrega de tareas. Apoderado se compromete a revisar la agenda escolar diariamente.
