ID Estudiante;Nombre;curso;edad;Asignatura;Nota;Observacion de conducta;materias_debiles;Asistencia;profesor;Familia;Entrevistas
1;Ana Pizarro Salazar;1° Básico A;7;Lenguaje;4.4;Ha mejorado notablemente su rendimiento.;Inglés;0.97;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Matemáticas;5.6;Ha mejorado notablemente su rendimiento.;Inglés;0.97;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Ciencias Naturales;5.1;;Inglés;0.97;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Historia;4.8;;Inglés;0.97;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Inglés;4.3;;Inglés;0.97;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Música;5.8;Falta de estudio y preparación para las evaluaciones.;Inglés;0.97;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Artes Visuales;5.1;;Inglés;0.97;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
1;Ana Pizarro Salazar;1° Básico A;7;Educación Física;5.3;;Inglés;0.97;Marisol Pérez;Apoderado: Isabella Riquelme;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Lenguaje;5.8;;;1.0;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Matemáticas;6.1;;;1.0;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Ciencias Naturales;6.2;;;1.0;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Historia;6.0;;;1.0;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Inglés;4.9;Falta de estudio y preparación para las evaluaciones.;;1.0;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Música;6.0;;;1.0;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Artes Visuales;5.0;Liderazgo positivo dentro del grupo.;;1.0;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
2;Isabella Herrera Tapia;1° Básico A;7;Educación Física;5.4;;;1.0;Sofía Prieto;Apoderado: Fernanda Soto;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Lenguaje;6.3;Excelente participación en clases.;;0.68;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Matemáticas;5.5;;;0.68;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Ciencias Naturales;5.7;Demuestra gran interés por la asignatura.;;0.68;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Historia;6.4;Muy responsable y puntual con sus entregas.;;0.68;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Inglés;6.2;;;0.68;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Música;6.1;;;0.68;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Artes Visuales;6.7;;;0.68;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
3;Benjamín Baltra Baltra;1° Básico A;7;Educación Física;5.6;;;0.68;Antonia Carrasco;Apoderado: Francisca Márquez;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Lenguaje;5.5;Excelente participación en clases.;;1.0;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Matemáticas;4.9;;;1.0;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Ciencias Naturales;5.0;;;1.0;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Historia;5.6;Ha mejorado notablemente su rendimiento.;;1.0;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Inglés;5.1;;;1.0;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Música;4.8;Se distrae con facilidad.;;1.0;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Artes Visuales;4.7;;;1.0;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Educación Física;5.6;;;1.0;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Lenguaje;5.5;;;0.86;Mario Riquelme;Apoderado: Ana Castro;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
5;Antonia Romero Vásquez;1° Básico A;7;Matemáticas;5.4;;;0.86;Mario Riquelme;Apoderado: Ana Castro;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
5;Antonia Romero Vásquez;1° Básico A;7;Ciencias Naturales;6.0;Liderazgo positivo dentro del grupo.;;0.86;Mario Riquelme;Apoderado: Ana Castro;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
5;Antonia Romero Vásquez;1° Básico A;7;Historia;6.4;Muy responsable y puntual con sus entregas.;;0.86;Mario Riquelme;Apoderado: Ana Castro;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
5;Antonia Romero Vásquez;1° Básico A;7;Inglés;5.3;Falta de respeto hacia el profesor.;;0.86;Mario Riquelme;Apoderado: Ana Castro;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
5;Antonia Romero Vásquez;1° Básico A;7;Música;5.4;Excelente participación en clases.;;0.86;Mario Riquelme;Apoderado: Ana Castro;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
5;Antonia Romero Vásquez;1° Básico A;7;Artes Visuales;5.9;;;0.86;Mario Riquelme;Apoderado: Ana Castro;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
5;Antonia Romero Vásquez;1° Básico A;7;Educación Física;5.5;;;0.86;Mario Riquelme;Apoderado: Ana Castro;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
